Date,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Discount (Yes/No)
2023/4/2,0.43,2.6,No
2023/4/2,0.703,2.6,No
2023/4/2,0.391,2.6,No
2023/4/2,0.273,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.43,2.6,No
2023/4/2,0.586,2.6,No
2023/4/2,0.625,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.273,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.352,2.6,No
2023/4/2,0.391,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.664,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.977,2.6,No
2023/4/2,0.625,2.6,No
2023/4/2,0.898,2.6,No
2023/4/2,0.625,2.6,No
2023/4/2,0.586,2.6,No
2023/4/2,0.273,2.6,No
2023/4/2,0.586,2.6,No
2023/4/2,0.898,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.313,2.6,No
2023/4/2,0.273,2.6,No
2023/4/2,0.273,2.6,No
2023/4/3,0.664,2.6,No
2023/4/3,0.586,2.6,No
2023/4/3,0.586,2.6,No
2023/4/3,0.352,2.6,No
2023/4/3,0.547,2.6,No
2023/4/3,0.313,2.6,No
2023/4/3,0.273,2.6,No
2023/4/3,0.313,2.6,No
2023/4/3,0.313,2.6,No
2023/4/3,0.273,2.6,No
2023/4/3,0.313,2.6,No
2023/4/3,0.625,2.6,No
2023/4/3,0.313,2.6,No
2023/4/3,0.273,2.6,No
2023/4/3,0.352,2.6,No
2023/4/3,0.625,2.6,No
2023/4/3,0.625,2.6,No
2023/4/3,0.313,2.6,No
2023/4/3,0.938,2.6,No
2023/4/3,0.547,2.6,No
2023/4/5,0.664,2.6,No
2023/4/5,0.352,2.6,No
2023/4/5,0.898,2.6,No
2023/4/5,0.391,2.6,No
2023/4/5,0.313,2.6,No
2023/4/5,0.313,2.6,No
2023/4/5,0.586,2.6,No
2023/4/5,0.703,2.6,No
2023/4/5,0.352,2.6,No
2023/4/5,0.391,2.6,No
2023/4/5,0.625,2.6,No
2023/4/5,0.313,2.6,No
2023/4/5,0.703,2.6,No
2023/4/5,0.313,2.6,No
2023/4/5,0.313,2.6,No
2023/4/5,0.391,2.6,No
2023/4/5,0.352,2.6,No
2023/4/5,0.273,2.6,No
2023/4/5,0.586,2.6,No
2023/4/5,0.977,2.6,No
2023/4/5,0.586,2.6,No
2023/4/5,0.586,2.6,No
2023/4/5,0.625,2.6,No
2023/4/5,0.234,2.6,No
2023/4/5,0.547,2.6,No
2023/4/5,0.938,2.6,No
2023/4/5,0.43,2.6,No
2023/4/5,0.195,2.6,No
2023/4/5,0.313,2.6,No
2023/4/5,0.313,2.6,No
2023/4/17,0.169,3,No
2023/4/20,0.417,3.4,No
2023/4/20,0.417,3.4,No
2023/4/20,0.387,3.4,No
2023/4/20,0.774,3.4,No
2023/4/20,0.685,3.4,No
2023/4/20,0.387,3.4,No
2023/4/20,0.327,3.4,No
2023/4/20,0.357,3.4,No
2023/4/20,0.327,3.4,No
2023/4/20,0.327,3.4,No
2023/4/20,0.327,3.4,No
2023/5/11,1.162,4,No
2023/5/11,0.707,4,No
2023/5/11,0.404,4,No
2023/5/11,0.758,4,No
2023/5/11,0.379,4,No
2023/5/11,0.707,4,No
2023/5/11,0.354,4,No
2023/5/11,0.354,4,No
2023/5/11,0.354,4,No
2023/5/11,0.328,4,No
2023/5/11,0.631,4,No
2023/5/11,0.303,4,No
2023/5/11,0.707,4,No
2023/5/11,0.631,4,No
2023/5/11,0.253,4,No
2023/5/12,0.808,4,No
2023/5/12,0.429,4,No
2023/5/12,0.379,4,No
2023/5/12,0.657,4,No
2023/5/12,0.783,4,No
2023/5/12,0.379,4,No
2023/5/12,0.379,4,No
2023/5/12,0.354,4,No
2023/5/12,0.429,4,No
2023/5/12,0.783,4,No
2023/5/12,0.429,4,No
2023/5/12,0.404,4,No
2023/5/12,0.379,4,No
2023/5/12,0.455,4,No
2023/5/12,0.328,4,No
2023/5/12,0.404,4,No
2023/5/12,0.328,4,No
2023/5/12,0.379,4,No
2023/5/12,0.732,4,No
2023/5/12,0.379,4,No
2023/5/13,0.379,4,No
2023/5/13,0.404,4,No
2023/5/13,0.379,4,No
2023/5/13,0.682,4,No
2023/5/13,0.657,4,No
2023/5/13,0.556,4,No
2023/5/13,0.707,4,No
2023/5/13,0.556,4,No
2023/5/13,0.354,4,No
2023/5/13,0.354,4,No
2023/5/13,0.657,4,No
2023/5/13,0.404,4,No
2023/5/13,0.707,4,No
2023/5/13,0.328,4,No
2023/5/13,1.162,4,No
2023/5/13,0.328,4,No
2023/5/13,0.328,4,No
2023/5/13,0.379,4,No
2023/5/13,0.48,4,No
2023/5/13,0.354,4,No
2023/5/13,0.354,4,No
2023/5/13,0.303,4,No
2023/5/13,0.404,4,No
2023/5/13,0.707,4,No
2023/5/13,0.707,4,No
2023/5/13,0.758,4,No
2023/5/13,0.429,4,No
2023/5/13,0.354,4,No
2023/5/13,0.758,4,No
2023/5/13,0.682,4,No
2023/5/13,0.379,4,No
2023/5/13,0.354,4,No
2023/5/13,0.631,4,No
2023/5/13,0.278,4,No
2023/5/13,0.354,4,No
2023/5/13,0.328,4,No
2023/5/14,0.909,4,No
2023/5/14,0.909,4,No
2023/5/14,0.758,4,No
2023/5/14,0.429,4,No
2023/5/14,0.379,4,No
2023/5/14,0.303,4,No
2023/5/14,0.758,4,No
2023/5/14,0.505,4,No
2023/5/14,0.732,4,No
2023/5/14,0.429,4,No
2023/5/14,0.707,4,No
2023/5/14,0.808,4,No
2023/5/14,0.303,4,No
2023/5/14,0.455,4,No
2023/5/14,0.379,4,No
2023/5/14,0.379,4,No
2023/5/14,0.429,4,No
2023/5/15,0.783,4,No
2023/5/15,0.227,4,No
2023/5/15,0.682,4,No
2023/5/15,0.379,4,No
2023/5/15,0.556,4,No
2023/5/15,0.758,4,No
2023/5/15,0.379,4,No
2023/5/15,0.303,4,No
2023/5/15,0.682,4,No
2023/5/15,0.278,4,No
2023/5/15,0.808,4,No
2023/5/15,0.758,4,No
2023/5/15,0.758,4,No
2023/5/15,0.429,4,No
2023/5/15,1.111,4,No
2023/5/15,0.404,4,No
2023/5/15,0.278,4,No
2023/5/15,0.657,4,No
2023/5/15,0.177,4,No
2023/5/15,0.379,4,No
2023/5/15,0.278,4,No
2023/5/15,0.328,4,No
2023/5/15,0.404,4,No
2023/5/15,0.732,4,No
2023/5/15,0.328,4,No
2023/5/15,0.682,4,No
2023/5/15,0.354,4,No
2023/5/15,0.328,4,No
2023/5/15,0.48,4,No
2023/5/15,0.707,4,No
2023/5/15,0.354,4,No
2023/5/16,0.328,4,No
2023/5/16,0.328,4,No
2023/5/16,0.278,4,No
2023/5/16,0.379,4,No
2023/5/16,0.379,4,No
2023/5/16,0.707,4,No
2023/5/16,0.581,4,No
2023/5/16,0.379,4,No
2023/5/16,0.707,4,No
2023/5/16,0.354,4,No
2023/5/16,0.758,4,No
2023/5/16,0.354,4,No
2023/5/16,0.581,4,No
2023/5/16,0.732,4,No
2023/5/16,0.202,4,No
2023/5/16,0.328,4,No
2023/5/16,0.581,4,No
2023/5/16,0.328,4,No
2023/5/16,0.682,4,No
2023/5/16,0.682,4,No
2023/5/16,0.657,4,No
2023/5/16,0.354,4,No
2023/5/16,0.354,4,No
2023/5/16,0.303,4,No
2023/5/16,0.404,4,No
2023/5/16,0.379,4,No
2023/5/16,0.354,4,No
2023/5/16,0.379,4,No
2023/5/16,0.682,4,No
2023/5/16,0.429,4,No
2023/5/16,0.354,4,No
2023/5/16,0.732,4,No
2023/5/16,0.328,4,No
2023/5/16,0.404,4,No
2023/5/16,0.505,4,No
2023/5/16,0.379,4,No
2023/5/16,0.379,4,No
2023/5/17,0.404,4,No
2023/5/17,0.379,4,No
2023/5/17,0.404,4,No
2023/5/17,0.631,4,No
2023/5/17,0.455,4,No
2023/5/17,0.379,4,No
2023/5/17,0.379,4,No
2023/5/17,0.328,4,No
2023/5/17,0.354,4,No
2023/5/17,0.328,4,No
2023/5/17,0.682,4,No
2023/5/17,0.682,4,No
2023/5/17,0.328,4,No
2023/5/17,0.631,4,No
2023/5/17,0.707,4,No
2023/5/17,0.278,4,No
2023/5/17,0.354,4,No
2023/5/17,0.328,4,No
2023/5/17,0.328,4,No
2023/5/17,0.278,4,No
2023/5/17,0.354,4,No
2023/5/17,0.631,4,No
2023/5/18,0.631,4,No
2023/5/18,0.303,4,No
2023/5/18,0.303,4,No
2023/5/18,0.581,4,No
2023/5/18,0.303,4,No
2023/5/18,0.581,4,No
2023/5/18,0.48,4,No
2023/5/18,0.253,4,No
2023/5/18,0.328,4,No
2023/5/18,0.303,4,No
2023/5/18,0.556,4,No
2023/5/18,0.253,4,No
2023/5/18,0.48,4,No
2023/5/18,0.379,4,No
2023/5/18,0.707,4,No
2023/5/18,0.505,4,No
2023/5/18,0.303,4,No
2023/5/18,0.934,4,No
2023/5/18,0.328,4,No
2023/5/18,0.53,4,No
2023/5/18,0.253,4,No
2023/5/18,0.328,4,No
2023/5/18,0.278,4,No
2023/5/18,0.581,4,No
2023/5/19,0.354,4,No
2023/5/19,0.404,4,No
2023/5/19,0.328,4,No
2023/5/19,0.354,4,No
2023/5/19,0.404,4,No
2023/5/19,0.429,4,No
2023/5/19,0.354,4,No
2023/5/19,0.758,4,No
2023/5/19,0.354,4,No
2023/5/19,1.086,4,No
2023/5/19,0.455,4,No
2023/5/19,0.707,4,No
2023/5/19,0.328,4,No
2023/5/19,0.53,4,No
2023/5/19,0.354,4,No
2023/5/19,0.657,4,No
2023/5/19,0.707,4,No
2023/5/19,0.707,4,No
2023/5/19,0.328,4,No
2023/5/20,0.379,4,No
2023/5/20,0.682,4,No
2023/5/20,0.707,4,No
2023/5/20,0.379,4,No
2023/5/20,0.152,4,No
2023/5/20,0.783,4,No
2023/5/20,0.934,4,No
2023/5/20,0.455,4,No
2023/5/20,0.354,4,No
2023/5/20,1.263,4,No
2023/5/20,0.354,4,No
2023/5/20,0.657,4,No
2023/5/20,0.379,4,No
2023/5/20,0.278,4,No
2023/5/20,0.455,4,No
2023/5/20,0.455,4,No
2023/5/20,0.328,4,No
2023/5/20,0.404,4,No
2023/5/20,0.404,4,No
2023/5/20,0.328,4,No
2023/5/20,0.354,4,No
2023/5/20,0.455,4,No
2023/5/20,0.682,4,No
2023/5/20,0.404,4,No
2023/5/20,0.505,4,No
2023/5/20,0.354,4,No
2023/5/20,0.354,4,No
2023/5/20,0.657,4,No
2023/5/20,0.328,4,No
2023/5/21,0.429,4,No
2023/5/21,0.354,4,No
2023/5/21,0.379,4,No
2023/5/21,0.328,4,No
2023/5/21,0.328,4,No
2023/5/21,0.404,4,No
2023/5/21,0.707,4,No
2023/5/21,0.328,4,No
2023/5/21,0.253,4,No
2023/5/21,0.606,4,No
2023/5/21,0.354,4,No
2023/5/21,0.354,4,No
2023/5/21,0.606,4,No
2023/5/21,0.404,4,No
2023/5/21,0.379,4,No
2023/5/21,0.682,4,No
2023/5/21,0.682,4,No
2023/5/21,0.354,4,No
2023/5/21,0.505,4,No
2023/5/23,0.328,4,No
2023/5/23,0.48,4,No
2023/5/23,0.429,4,No
2023/5/23,0.404,4,No
2023/5/23,0.253,4,No
2023/5/23,0.202,4,No
2023/5/23,0.707,4,No
2023/5/23,0.379,4,No
2023/5/23,0.354,4,No
2023/5/23,0.354,4,No
2023/5/23,0.682,4,No
2023/5/23,0.404,4,No
2023/5/23,0.328,4,No
2023/5/23,0.657,4,No
2023/5/23,0.354,4,No
2023/5/23,0.732,4,No
2023/5/23,0.657,4,No
2023/5/23,0.404,4,No
2023/5/23,0.682,4,No
2023/5/23,0.328,4,No
2023/5/23,0.354,4,No
2023/5/24,0.379,4,No
2023/5/24,0.328,4,No
2023/5/24,0.455,4,No
2023/5/24,1.061,4,No
2023/5/24,0.808,4,No
2023/5/24,0.328,4,No
2023/5/24,0.732,4,No
2023/5/24,0.354,4,No
2023/5/24,0.429,4,No
2023/5/24,0.328,4,No
2023/5/24,0.657,4,No
2023/5/24,0.354,4,No
2023/5/24,0.884,4,No
2023/5/24,0.429,4,No
2023/5/24,0.354,4,No
2023/5/24,0.379,4,No
2023/5/24,0.758,4,No
2023/5/24,0.379,4,No
2023/5/24,0.303,4,No
2023/5/25,0.758,4,No
2023/5/25,0.354,4,No
2023/5/25,0.379,4,No
2023/5/25,0.278,4,No
2023/5/25,0.328,4,No
2023/5/25,0.404,4,No
2023/5/25,0.303,4,No
2023/5/25,0.429,4,No
2023/5/25,0.707,4,No
2023/5/25,0.379,4,No
2023/5/25,0.606,4,No
2023/5/25,0.354,4,No
2023/5/25,0.631,4,No
2023/5/25,0.354,4,No
2023/5/25,0.657,4,No
2023/5/25,0.328,4,No
2023/5/25,0.657,4,No
2023/5/25,0.354,4,No
2023/5/25,0.303,4,No
2023/5/26,0.783,4,No
2023/5/26,0.328,4,No
2023/5/26,0.404,4,No
2023/5/26,0.404,4,No
2023/5/26,0.379,4,No
2023/5/26,0.657,4,No
2023/5/26,0.682,4,No
2023/5/26,0.48,4,No
2023/5/26,0.682,4,No
2023/5/26,0.328,4,No
2023/5/26,0.328,4,No
2023/5/26,0.177,4,No
2023/5/26,0.379,4,No
2023/5/26,0.859,4,No
2023/5/26,0.278,4,No
2023/5/26,0.328,4,No
2023/5/26,0.379,4,No
2023/5/26,0.354,4,No
2023/5/26,0.379,4,No
2023/5/26,0.833,4,No
2023/5/26,0.707,4,No
2023/5/26,0.379,4,No
2023/5/26,0.303,4,No
2023/5/26,0.455,4,No
2023/5/26,0.379,4,No
2023/5/26,0.682,4,No
2023/5/26,0.328,4,No
2023/5/26,0.404,4,No
2023/5/26,0.354,4,No
2023/5/26,0.379,4,No
2023/5/26,0.328,4,No
2023/5/26,0.758,4,No
2023/5/26,0.354,4,No
2023/5/26,0.328,4,No
2023/5/26,0.354,4,No
2023/5/26,0.303,4,No
2023/5/26,0.404,4,No
2023/5/27,0.379,4,No
2023/5/27,0.328,4,No
2023/5/27,1.263,4,No
2023/5/27,0.404,4,No
2023/5/27,0.783,4,No
2023/5/27,0.455,4,No
2023/5/27,0.354,4,No
2023/5/27,0.657,4,No
2023/5/27,0.707,4,No
2023/5/27,0.303,4,No
2023/5/27,0.429,4,No
2023/5/27,0.707,4,No
2023/5/27,0.455,4,No
2023/5/27,0.379,4,No
2023/5/27,0.328,4,No
2023/5/27,0.606,4,No
2023/5/27,0.429,4,No
2023/5/27,0.278,4,No
2023/5/27,0.732,4,No
2023/5/27,0.354,4,No
2023/5/27,0.682,4,No
2023/5/27,0.707,4,No
2023/5/27,0.379,4,No
2023/5/27,0.808,4,No
2023/5/27,0.328,4,No
2023/5/27,0.682,4,No
2023/5/27,0.354,4,No
2023/5/27,0.379,4,No
2023/5/27,0.404,4,No
2023/5/27,0.404,4,No
2023/5/27,0.303,4,No
2023/5/27,0.354,4,No
2023/5/27,0.303,4,No
2023/5/27,0.379,4,No
2023/5/27,0.354,4,No
2023/5/27,0.354,4,No
2023/5/27,0.404,4,No
2023/5/27,0.328,4,No
2023/5/27,0.278,4,No
2023/5/28,0.379,4,No
2023/5/28,0.758,4,No
2023/5/28,0.758,4,No
2023/5/28,0.354,4,No
2023/5/28,0.354,4,No
2023/5/28,0.758,4,No
2023/5/28,0.707,4,No
2023/5/28,0.328,4,No
2023/5/28,0.328,4,No
2023/5/28,0.732,4,No
2023/5/28,0.354,4,No
2023/5/28,0.429,4,No
2023/5/28,0.732,4,No
2023/5/28,0.707,4,No
2023/5/28,0.707,4,No
2023/5/28,0.379,4,No
2023/5/28,0.379,4,No
2023/5/28,0.379,4,No
2023/5/28,0.606,4,No
2023/5/28,0.429,4,No
2023/5/28,0.379,4,No
2023/5/28,0.884,4,No
2023/5/28,0.379,4,No
2023/5/28,0.455,4,No
2023/5/28,0.354,4,No
2023/5/28,0.303,4,No
2023/5/28,0.354,4,No
2023/5/28,0.354,4,No
2023/5/28,0.455,4,No
2023/5/28,0.379,4,No
2023/5/28,0.404,4,No
2023/5/28,0.455,4,No
2023/5/28,0.682,4,No
2023/5/28,0.379,4,No
2023/5/28,0.354,4,No
2023/5/28,0.404,4,No
2023/5/28,0.404,4,No
2023/5/28,0.328,4,No
2023/5/28,0.328,4,No
2023/5/29,0.354,4,No
2023/5/29,0.505,4,No
2023/5/29,0.934,4,No
2023/5/29,0.429,4,No
2023/5/29,0.354,4,No
2023/5/29,0.455,4,No
2023/5/29,0.354,4,No
2023/5/29,0.328,4,No
2023/5/29,0.354,4,No
2023/5/29,0.682,4,No
2023/5/29,0.657,4,No
2023/5/29,0.657,4,No
2023/5/29,0.783,4,No
2023/5/29,0.884,4,No
2023/5/29,0.758,4,No
2023/5/29,0.354,4,No
2023/5/30,0.379,4,No
2023/5/30,0.53,4,No
2023/5/30,0.505,4,No
2023/5/30,0.328,4,No
2023/5/30,0.631,4,No
2023/5/30,0.328,4,No
2023/5/30,0.581,4,No
2023/5/30,0.606,4,No
2023/5/30,0.354,4,No
2023/5/30,0.328,4,No
2023/5/30,0.631,4,No
2023/5/30,0.581,4,No
2023/5/30,0.303,4,No
2023/5/30,0.404,4,No
2023/5/30,0.379,4,No
2023/5/30,0.303,4,No
2023/5/30,0.278,4,No
2023/5/30,0.404,4,No
2023/5/30,0.505,4,No
2023/5/30,0.278,4,No
2023/5/30,0.278,4,No
2023/5/31,0.631,4,No
2023/5/31,0.253,4,No
2023/5/31,0.429,4,No
2023/5/31,0.354,4,No
2023/5/31,0.707,4,No
2023/5/31,0.354,4,No
2023/5/31,0.303,4,No
2023/5/31,0.354,4,No
2023/5/31,0.328,4,No
2023/5/31,0.833,4,No
2023/5/31,0.328,4,No
2023/5/31,0.657,4,No
2023/5/31,0.631,4,No
2023/5/31,0.354,4,No
2023/5/31,0.278,4,No
2023/5/31,0.328,4,No
2023/5/31,0.278,4,No
2023/5/31,0.328,4,No
2023/6/1,0.278,4,No
2023/6/1,0.455,4,No
2023/6/1,0.732,4,No
2023/6/1,0.404,4,No
2023/6/1,0.354,4,No
2023/6/1,0.758,4,No
2023/6/1,0.379,4,No
2023/6/1,0.354,4,No
2023/6/1,0.404,4,No
2023/6/1,0.682,4,No
2023/6/1,0.707,4,No
2023/6/1,0.328,4,No
2023/6/1,0.606,4,No
2023/6/1,0.404,4,No
2023/6/1,0.278,4,No
2023/6/1,0.303,4,No
2023/6/1,0.303,4,No
2023/6/2,0.379,4,No
2023/6/2,0.404,4,No
2023/6/2,0.657,4,No
2023/6/2,0.354,4,No
2023/6/2,0.657,4,No
2023/6/2,0.354,4,No
2023/6/2,0.682,4,No
2023/6/2,0.328,4,No
2023/6/2,0.354,4,No
2023/6/2,0.379,4,No
2023/6/2,0.354,4,No
2023/6/2,0.631,4,No
2023/6/2,0.278,4,No
2023/6/2,0.354,4,No
2023/6/2,0.404,4,No
2023/6/2,0.581,4,No
2023/6/2,0.657,4,No
2023/6/2,0.379,4,No
2023/6/2,0.379,4,No
2023/6/2,0.707,4,No
2023/6/2,0.455,4,No
2023/6/2,1.061,4,No
2023/6/2,0.732,4,No
2023/6/2,0.707,4,No
2023/6/2,0.884,4,No
2023/6/2,0.354,4,No
2023/6/2,0.783,4,No
2023/6/2,0.707,4,No
2023/6/2,0.303,4,No
2023/6/2,0.354,4,No
2023/6/3,0.707,4,No
2023/6/3,0.227,4,No
2023/6/3,0.278,4,No
2023/6/3,0.227,4,No
2023/6/3,0.833,4,No
2023/6/3,0.682,4,No
2023/6/3,0.657,4,No
2023/6/3,0.934,4,No
2023/6/3,0.707,4,No
2023/6/3,0.303,4,No
2023/6/3,0.657,4,No
2023/6/3,0.682,4,No
2023/6/3,0.379,4,No
2023/6/3,0.682,4,No
2023/6/3,0.404,4,No
2023/6/3,0.758,4,No
2023/6/3,0.732,4,No
2023/6/3,0.657,4,No
2023/6/3,0.379,4,No
2023/6/3,0.328,4,No
2023/6/3,0.732,4,No
2023/6/3,0.455,4,No
2023/6/3,0.303,4,No
2023/6/3,0.303,4,No
2023/6/3,0.429,4,No
2023/6/3,0.328,4,No
2023/6/3,0.429,4,No
2023/6/3,0.884,4,No
2023/6/3,0.278,4,No
2023/6/3,0.354,4,No
2023/6/3,0.404,4,No
2023/6/3,0.404,4,No
2023/6/3,0.379,4,No
2023/6/3,0.354,4,No
2023/6/3,0.682,4,No
2023/6/3,0.379,4,No
2023/6/3,0.379,4,No
2023/6/3,0.379,4,No
2023/6/3,0.354,4,No
2023/6/4,0.783,4,No
2023/6/4,0.328,4,No
2023/6/4,0.379,4,No
2023/6/4,0.556,4,No
2023/6/4,0.404,4,No
2023/6/4,0.328,4,No
2023/6/4,0.354,4,No
2023/6/4,0.404,4,No
2023/6/4,0.707,4,No
2023/6/4,0.404,4,No
2023/6/4,0.379,4,No
2023/6/4,0.783,4,No
2023/6/4,0.354,4,No
2023/6/4,1.364,4,No
2023/6/4,0.859,4,No
2023/6/4,0.328,4,No
2023/6/4,0.429,4,No
2023/6/4,0.404,4,No
2023/6/4,0.354,4,No
2023/6/4,0.455,4,No
2023/6/4,0.783,4,No
2023/6/4,0.732,4,No
2023/6/4,0.354,4,No
2023/6/4,0.278,4,No
2023/6/4,0.354,4,No
2023/6/4,0.328,4,No
2023/6/4,1.086,4,No
2023/6/4,0.303,4,No
2023/6/4,0.303,4,No
2023/6/4,0.328,4,No
2023/6/5,0.429,4,No
2023/6/5,0.859,4,No
2023/6/5,0.379,4,No
2023/6/5,0.429,4,No
2023/6/5,0.303,4,No
2023/6/5,0.379,4,No
2023/6/5,0.429,4,No
2023/6/5,0.429,4,No
2023/6/5,0.379,4,No
2023/6/5,0.379,4,No
2023/6/5,0.379,4,No
2023/6/5,0.707,4,No
2023/6/5,0.328,4,No
2023/6/5,0.328,4,No
2023/6/5,0.429,4,No
2023/6/5,0.253,4,No
2023/6/5,0.354,4,No
2023/6/5,0.404,4,No
2023/6/5,0.455,4,No
2023/6/5,0.404,4,No
2023/6/5,0.783,4,No
2023/6/5,0.278,4,No
2023/6/5,0.682,4,No
2023/6/5,0.404,4,No
2023/6/6,0.354,4,No
2023/6/6,0.682,4,No
2023/6/6,0.657,4,No
2023/6/6,0.278,4,No
2023/6/6,0.581,4,No
2023/6/6,0.328,4,No
2023/6/6,0.278,4,No
2023/6/6,0.303,4,No
2023/6/6,0.404,4,No
2023/6/6,0.328,4,No
2023/6/6,0.328,4,No
2023/6/6,0.354,4,No
2023/6/6,0.682,4,No
2023/6/7,0.303,4,No
2023/6/7,0.303,4,No
2023/6/7,0.657,4,No
2023/6/7,0.379,4,No
2023/6/7,0.328,4,No
2023/6/7,0.379,4,No
2023/6/7,1.111,4,No
2023/6/7,0.227,4,No
2023/6/7,0.354,4,No
2023/6/7,0.354,4,No
2023/6/7,0.303,4,No
2023/6/7,0.808,4,No
2023/6/7,0.303,4,No
2023/6/7,0.328,4,No
2023/6/7,0.278,4,No
2023/6/7,0.404,4,No
2023/6/7,0.934,4,No
2023/6/7,0.404,4,No
2023/6/7,0.379,4,No
2023/6/7,0.783,4,No
2023/6/7,0.631,4,No
2023/6/7,0.354,4,No
2023/6/7,0.303,4,No
2023/6/7,0.303,4,No
2023/6/7,0.328,4,No
2023/6/7,0.328,4,No
2023/6/7,0.657,4,No
2023/6/7,0.328,4,No
2023/6/7,0.379,4,No
2023/6/7,0.278,4,No
2023/6/7,0.631,4,No
2023/6/7,0.379,4,No
2023/6/7,0.278,4,No
2023/6/7,0.379,4,No
2023/6/7,0.379,4,No
2023/6/7,0.303,4,No
2023/6/7,0.303,4,No
2023/6/7,0.379,4,No
2023/6/7,0.556,4,No
2023/6/7,0.328,4,No
2023/6/7,0.606,4,No
2023/6/7,0.354,4,No
2023/6/8,0.303,4,No
2023/6/8,0.455,4,No
2023/6/8,0.404,4,No
2023/6/8,0.354,4,No
2023/6/8,0.303,4,No
2023/6/8,0.379,4,No
2023/6/8,0.404,4,No
2023/6/8,0.606,4,No
2023/6/8,0.303,4,No
2023/6/8,0.429,4,No
2023/6/8,0.328,4,No
2023/6/8,0.278,4,No
2023/6/8,0.354,4,No
2023/6/8,0.556,4,No
2023/6/8,0.354,4,No
2023/6/8,0.783,4,No
2023/6/8,0.732,4,No
2023/6/8,0.404,4,No
2023/6/8,0.631,4,No
2023/6/8,0.328,4,No
2023/6/8,1.086,4,No
2023/6/8,0.808,4,No
2023/6/8,0.707,4,No
2023/6/8,0.379,4,No
2023/6/8,0.783,4,No
2023/6/8,0.808,4,No
2023/6/8,0.631,4,No
2023/6/8,0.404,4,No
2023/6/8,0.53,4,No
2023/6/8,0.379,4,No
2023/6/8,0.379,4,No
2023/6/8,0.379,4,No
2023/6/8,0.379,4,No
2023/6/8,0.732,4,No
2023/6/8,0.328,4,No
2023/6/8,0.328,4,No
2023/6/9,0.783,4,No
2023/6/9,0.631,4,No
2023/6/9,0.328,4,No
2023/6/9,0.328,4,No
2023/6/9,0.379,4,No
2023/6/9,0.354,4,No
2023/6/9,0.657,4,No
2023/6/9,0.682,4,No
2023/6/9,0.354,4,No
2023/6/9,0.657,4,No
2023/6/9,0.354,4,No
2023/6/9,0.707,4,No
2023/6/9,0.354,4,No
2023/6/9,0.631,4,No
2023/6/9,0.429,4,No
2023/6/9,0.379,4,No
2023/6/9,0.278,4,No
2023/6/9,0.429,4,No
2023/6/9,0.53,4,No
2023/6/9,0.354,4,No
2023/6/9,0.354,4,No
2023/6/9,0.429,4,No
2023/6/9,0.682,4,No
2023/6/9,0.48,4,No
2023/6/9,0.328,4,No
2023/6/9,0.429,4,No
2023/6/9,0.379,4,No
2023/6/9,0.253,4,No
2023/6/9,0.404,4,No
2023/6/9,0.404,4,No
2023/6/9,0.606,4,No
2023/6/10,0.404,4,No
2023/6/10,0.354,4,No
2023/6/10,0.758,4,No
2023/6/10,0.429,4,No
2023/6/10,0.404,4,No
2023/6/10,0.429,4,No
2023/6/10,0.682,4,No
2023/6/10,0.328,4,No
2023/6/10,0.732,4,No
2023/6/10,0.379,4,No
2023/6/10,0.631,4,No
2023/6/10,0.379,4,No
2023/6/10,0.354,4,No
2023/6/10,0.253,4,No
2023/6/10,0.278,4,No
2023/6/10,0.404,4,No
2023/6/10,0.732,4,No
2023/6/10,0.379,4,No
2023/6/10,0.354,4,No
2023/6/10,0.404,4,No
2023/6/10,0.404,4,No
2023/6/10,0.404,4,No
2023/6/10,0.354,4,No
2023/6/10,0.48,4,No
2023/6/10,0.303,4,No
2023/6/10,0.328,4,No
2023/6/10,0.278,4,No
2023/6/10,0.682,4,No
2023/6/10,0.606,4,No
2023/6/10,0.707,4,No
2023/6/10,0.354,4,No
2023/6/10,0.328,4,No
2023/6/10,0.379,4,No
2023/6/10,0.581,4,No
2023/6/10,0.379,4,No
2023/6/10,0.404,4,No
2023/6/10,0.354,4,No
2023/6/10,0.581,4,No
2023/6/10,0.859,4,No
2023/6/11,0.303,4,No
2023/6/11,0.328,4,No
2023/6/11,0.606,4,No
2023/6/11,0.53,4,No
2023/6/11,0.379,4,No
2023/6/11,0.278,4,No
2023/6/11,0.354,4,No
2023/6/11,0.758,4,No
2023/6/11,0.379,4,No
2023/6/11,0.379,4,No
2023/6/11,0.556,4,No
2023/6/11,0.631,4,No
2023/6/11,0.354,4,No
2023/6/11,0.884,4,No
2023/6/11,0.859,4,No
2023/6/11,0.253,4,No
2023/6/11,0.354,4,No
2023/6/11,0.631,4,No
2023/6/11,0.354,4,No
2023/6/11,0.682,4,No
2023/6/11,0.53,4,No
2023/6/11,0.354,4,No
2023/6/11,0.404,4,No
2023/6/11,0.581,4,No
2023/6/11,0.354,4,No
2023/6/11,0.808,4,No
2023/6/11,0.606,4,No
2023/6/11,0.53,4,No
