Date,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Discount (Yes/No)
2021/4/20,0.468,6,No
2021/4/20,0.368,6,No
2021/4/20,0.468,6,No
2021/4/20,0.385,6,No
2021/4/20,0.502,6,No
2021/4/20,0.753,6,No
2021/4/20,0.819,6,No
2021/4/20,0.418,6,No
2021/4/20,0.318,6,No
2021/4/20,0.418,6,No
2021/4/20,0.385,6,No
2021/4/20,0.819,6,No
2021/4/20,0.803,6,No
2021/4/20,0.385,6,No
2021/4/20,0.418,6,No
2021/4/20,0.401,6,No
2021/4/20,0.268,6,No
2021/4/20,0.385,6,No
2021/4/20,0.435,6,No
2021/4/20,0.702,6,No
2021/4/20,0.485,6,No
2021/4/20,0.401,6,No
2021/4/20,0.368,6,No
2021/4/20,0.368,6,No
2021/4/20,0.351,6,No
2021/4/20,0.418,6,No
2021/4/20,0.669,6,No
2021/4/21,0.452,6,No
2021/4/21,0.769,6,No
2021/4/21,0.92,6,No
2021/4/21,0.468,6,No
2021/4/21,0.452,6,No
2021/4/21,0.435,6,No
2021/4/21,0.452,6,No
2021/4/21,0.468,6,No
2021/4/21,0.535,6,No
2021/4/21,0.468,6,No
2021/4/21,0.401,6,No
2021/4/21,0.585,6,No
2021/4/21,0.535,6,No
2021/4/21,0.753,6,No
2021/4/21,0.385,6,No
2021/4/21,0.819,6,No
2021/4/21,0.468,6,No
2021/4/21,0.518,6,No
2021/4/21,0.401,6,No
2021/4/21,0.468,6,No
2021/4/21,0.468,6,No
2021/4/21,0.351,6,No
2021/4/22,0.602,6,No
2021/4/22,0.502,6,No
2021/4/22,0.401,6,No
2021/4/22,0.401,6,No
2021/4/22,0.334,6,No
2021/4/22,0.468,6,No
2021/4/22,0.418,6,No
2021/4/22,0.535,6,No
2021/4/22,0.552,6,No
2021/4/22,0.602,6,No
2021/4/22,0.418,6,No
2021/4/22,0.452,6,No
2021/4/22,0.502,6,No
2021/4/22,0.435,6,No
2021/4/22,0.468,6,No
2021/4/22,0.518,6,No
2021/4/22,0.669,6,No
2021/4/22,0.418,6,No
2021/4/22,0.485,6,No
2021/4/22,0.468,6,No
2021/4/22,0.585,6,No
2021/4/23,0.361,5,No
2021/4/23,0.663,5,No
2021/4/23,0.462,5,No
2021/4/23,0.382,5,No
2021/4/23,0.723,5,No
2021/4/23,0.382,5,No
2021/4/23,0.763,5,No
2021/4/23,0.301,5,No
2021/4/23,0.361,5,No
2021/4/23,0.442,5,No
2021/4/23,0.663,5,No
2021/4/23,0.382,5,No
2021/4/23,0.341,5,No
2021/4/23,0.402,5,No
2021/4/23,0.402,5,No
2021/4/23,0.422,5,No
2021/4/23,0.361,5,No
2021/4/23,0.382,5,No
2021/4/23,0.502,5,No
2021/4/23,0.683,5,No
2021/4/23,0.402,5,No
2021/4/23,0.301,5,No
2021/4/23,0.382,5,No
2021/4/23,0.361,5,No
2021/4/23,0.703,5,No
2021/4/23,0.382,5,No
2021/4/23,0.382,5,No
2021/4/23,0.402,5,No
2021/4/23,0.341,5,No
2021/4/23,0.341,5,No
2021/4/23,0.361,5,No
2021/4/23,0.482,5,No
2021/4/23,0.703,5,No
2021/4/23,0.683,5,No
2021/4/23,0.341,5,No
2021/4/23,0.422,5,No
2021/4/23,0.402,5,No
2021/4/23,0.321,5,No
2021/4/24,0.482,5,No
2021/4/24,0.382,5,No
2021/4/24,0.442,5,No
2021/4/24,0.422,5,No
2021/4/24,0.402,5,No
2021/4/24,0.442,5,No
2021/4/24,0.442,5,No
2021/4/24,0.402,5,No
2021/4/24,0.864,5,No
2021/4/24,0.422,5,No
2021/4/24,0.763,5,No
2021/4/24,0.442,5,No
2021/4/24,0.743,5,No
2021/4/24,0.462,5,No
2021/4/24,0.442,5,No
2021/4/24,0.482,5,No
2021/4/24,0.462,5,No
2021/4/24,0.442,5,No
2021/4/24,0.462,5,No
2021/4/24,0.843,5,No
2021/4/24,0.482,5,No
2021/4/24,0.422,5,No
2021/4/24,0.482,5,No
2021/4/24,0.482,5,No
2021/4/24,0.321,5,No
2021/4/24,0.341,5,No
2021/4/24,0.402,5,No
2021/4/24,0.462,5,No
2021/4/24,0.402,5,No
2021/4/24,0.462,5,No
2021/4/24,0.382,5,No
2021/4/24,0.482,5,No
2021/4/24,0.382,5,No
2021/4/24,0.864,5,No
2021/4/24,0.341,5,No
2021/4/24,0.482,5,No
2021/4/24,0.402,5,No
2021/4/24,0.502,5,No
2021/4/24,0.823,5,No
2021/4/24,0.623,5,No
2021/4/24,0.422,5,No
2021/4/24,0.321,5,No
2021/4/24,0.402,5,No
2021/4/24,0.422,5,No
2021/4/24,0.602,5,No
2021/4/24,0.663,5,No
2021/4/24,0.321,5,No
2021/4/24,0.382,5,No
2021/4/24,0.321,5,No
2021/4/24,0.321,5,No
2021/4/24,0.602,5,No
2021/4/24,0.321,5,No
2021/4/24,0.361,5,No
2021/4/24,0.361,5,No
2021/4/24,0.321,5,No
2021/4/24,0.321,5,No
2021/4/24,0.663,5,No
2021/4/24,0.623,5,No
2021/4/24,0.602,5,No
2021/4/24,0.623,5,No
2021/4/24,0.703,5,No
2021/4/24,0.281,5,No
2021/4/24,0.281,5,No
2021/4/25,0.301,5,No
2021/4/25,0.361,5,No
2021/4/25,0.703,5,No
2021/4/25,0.402,5,No
2021/4/25,0.361,5,No
2021/4/25,0.382,5,No
2021/4/25,0.361,5,No
2021/4/25,0.382,5,No
2021/4/25,0.382,5,No
2021/4/25,0.382,5,No
2021/4/25,0.823,5,No
2021/4/25,0.341,5,No
2021/4/25,0.361,5,No
2021/4/25,0.382,5,No
2021/4/25,0.763,5,No
2021/4/25,0.261,5,No
2021/4/25,0.683,5,No
2021/4/25,0.361,5,No
2021/4/25,0.361,5,No
2021/4/25,0.382,5,No
2021/4/25,0.361,5,No
2021/4/25,0.402,5,No
2021/4/25,0.341,5,No
2021/4/25,0.723,5,No
2021/4/25,0.361,5,No
2021/4/25,0.442,5,No
2021/4/25,1.406,5,No
2021/4/25,0.321,5,No
2021/4/25,1.064,5,No
2021/4/25,0.482,5,No
2021/4/25,0.723,5,No
2021/4/25,0.422,5,No
2021/4/25,0.402,5,No
2021/4/25,0.402,5,No
2021/4/25,0.422,5,No
2021/4/25,0.904,5,No
2021/4/25,0.723,5,No
2021/4/25,0.703,5,No
2021/4/25,0.763,5,No
2021/4/25,0.402,5,No
2021/4/25,0.402,5,No
2021/4/25,0.442,5,No
2021/4/25,0.422,5,No
2021/4/25,0.422,5,No
2021/4/25,0.402,5,No
2021/4/25,0.341,5,No
2021/4/25,0.361,5,No
2021/4/25,0.402,5,No
2021/4/25,0.301,5,No
2021/4/25,0.341,5,No
2021/4/25,0.442,5,No
2021/4/25,0.482,5,No
2021/4/25,0.723,5,No
2021/4/25,0.301,5,No
2021/4/26,0.361,5,No
2021/4/26,0.422,5,No
2021/4/26,0.623,5,No
2021/4/26,0.301,5,No
2021/4/26,0.562,5,No
2021/4/26,0.422,5,No
2021/4/26,0.763,5,No
2021/4/26,0.763,5,No
2021/4/26,0.482,5,No
2021/4/26,0.522,5,No
2021/4/26,0.422,5,No
2021/4/26,0.361,5,No
2021/4/26,0.422,5,No
2021/4/26,0.462,5,No
2021/4/26,0.823,5,No
2021/4/26,0.341,5,No
2021/4/26,0.301,5,No
2021/4/26,0.462,5,No
2021/4/26,0.663,5,No
2021/4/26,0.723,5,No
2021/4/26,0.301,5,No
2021/4/26,0.361,5,No
2021/4/26,0.341,5,No
2021/4/26,0.361,5,No
2021/4/26,0.422,5,No
2021/4/26,0.422,5,No
2021/4/26,0.462,5,No
2021/4/26,0.703,5,No
2021/4/26,0.341,5,No
2021/4/26,0.743,5,No
2021/4/26,0.482,5,No
2021/4/26,0.261,5,No
2021/4/26,0.341,5,No
2021/4/26,0.442,5,No
2021/4/26,0.301,5,No
2021/4/26,0.402,5,No
2021/4/26,0.703,5,No
2021/4/26,0.281,5,No
2021/4/26,0.402,5,No
2021/4/26,0.663,5,No
2021/4/26,0.341,5,No
2021/4/26,0.301,5,No
2021/4/26,0.382,5,No
2021/4/26,0.361,5,No
2021/4/26,0.241,5,No
2021/4/26,0.261,5,No
2021/4/26,0.281,5,No
2021/4/27,0.368,6,No
2021/4/27,0.702,6,No
2021/4/27,0.351,6,No
2021/4/27,0.318,6,No
2021/4/27,0.334,6,No
2021/4/27,0.351,6,No
2021/4/27,0.452,6,No
2021/4/27,0.736,6,No
2021/4/27,0.318,6,No
2021/4/27,0.284,6,No
2021/4/27,0.401,6,No
2021/4/27,0.803,6,No
2021/4/27,0.368,6,No
2021/4/27,0.401,6,No
2021/4/27,0.351,6,No
2021/4/27,0.385,6,No
2021/4/27,0.351,6,No
2021/4/27,0.334,6,No
2021/4/27,0.435,6,No
2021/4/27,0.385,6,No
2021/4/27,0.786,6,No
2021/4/27,0.368,6,No
2021/4/27,0.334,6,No
2021/4/27,0.736,6,No
2021/4/27,0.753,6,No
2021/4/27,0.351,6,No
2021/4/27,0.92,6,No
2021/4/27,0.351,6,No
2021/4/28,0.502,6,No
2021/4/28,0.385,6,No
2021/4/28,0.401,6,No
2021/4/28,0.485,6,No
2021/4/28,0.836,6,No
2021/4/28,0.502,6,No
2021/4/28,0.518,6,No
2021/4/28,0.318,6,No
2021/4/28,0.468,6,No
2021/4/28,0.502,6,No
2021/4/28,0.418,6,No
2021/4/28,0.418,6,No
2021/4/28,0.418,6,No
2021/4/28,0.418,6,No
2021/4/28,0.452,6,No
2021/4/28,0.769,6,No
2021/4/28,0.318,6,No
2021/4/28,0.485,6,No
2021/4/28,0.502,6,No
2021/4/28,0.803,6,No
2021/4/28,0.401,6,No
2021/4/28,0.401,6,No
2021/4/28,0.686,6,No
2021/4/28,0.468,6,No
2021/4/28,0.468,6,No
2021/4/28,0.702,6,No
2021/4/28,0.97,6,No
2021/4/28,0.886,6,No
2021/4/28,0.351,6,No
2021/4/28,0.435,6,No
2021/4/28,0.953,6,No
2021/4/28,0.452,6,No
2021/4/28,0.435,6,No
2021/4/28,0.401,6,No
2021/4/28,0.385,6,No
2021/4/28,-0.385,6,No
2021/4/29,0.373,7,No
2021/4/29,0.673,7,No
2021/4/29,0.344,7,No
2021/4/29,0.63,7,No
2021/4/29,0.301,7,No
2021/4/29,0.63,7,No
2021/4/29,0.645,7,No
2021/4/29,0.358,7,No
2021/4/29,0.645,7,No
2021/4/29,0.63,7,No
2021/4/29,0.287,7,No
2021/4/30,0.414,8,No
2021/4/30,0.451,8,No
2021/4/30,0.363,8,No
2021/4/30,0.439,8,No
2021/4/30,0.476,8,No
2021/4/30,0.426,8,No
2021/4/30,0.514,8,No
2021/4/30,0.79,8,No
2021/4/30,0.351,8,No
2021/4/30,0.401,8,No
2021/4/30,0.338,8,No
2021/4/30,0.251,8,No
2021/4/30,0.426,8,No
2021/4/30,0.576,8,No
2021/4/30,0.689,8,No
2021/4/30,0.301,8,No
2021/4/30,0.664,8,No
2021/4/30,0.276,8,No
2021/4/30,0.514,8,No
2021/4/30,0.238,8,No
2021/4/30,0.551,8,No
2021/5/1,0.94,8,No
2021/5/1,0.702,8,No
2021/5/1,0.451,8,No
2021/5/1,0.79,8,No
2021/5/1,0.414,8,No
2021/5/1,0.439,8,No
2021/5/1,0.464,8,No
2021/5/1,0.489,8,No
2021/5/1,0.426,8,No
2021/5/1,0.451,8,No
2021/5/1,0.476,8,No
2021/5/1,0.138,8,No
2021/5/1,0.376,8,No
2021/5/1,0.439,8,No
2021/5/1,0.639,8,No
2021/5/1,0.489,8,No
2021/5/1,0.363,8,No
2021/5/1,0.376,8,No
2021/5/1,0.401,8,No
2021/5/1,0.451,8,No
2021/5/1,0.313,8,No
2021/5/1,0.451,8,No
2021/5/1,0.401,8,No
2021/5/1,0.89,8,No
2021/5/1,0.401,8,No
2021/5/1,0.764,8,No
2021/5/1,0.564,8,No
2021/5/1,0.389,8,No
2021/5/1,0.702,8,No
2021/5/1,0.338,8,No
2021/5/1,0.313,8,No
2021/5/2,0.373,7,No
2021/5/2,0.416,7,No
2021/5/2,0.401,7,No
2021/5/2,0.358,7,No
2021/5/2,0.387,7,No
2021/5/2,0.401,7,No
2021/5/2,0.731,7,No
2021/5/2,0.702,7,No
2021/5/2,0.272,7,No
2021/5/2,0.416,7,No
2021/5/2,0.559,7,No
2021/5/2,0.387,7,No
2021/5/2,0.373,7,No
2021/5/2,0.358,7,No
2021/5/2,0.401,7,No
2021/5/2,0.53,7,No
2021/5/2,0.401,7,No
2021/5/2,0.387,7,No
2021/5/2,0.358,7,No
2021/5/2,0.444,7,No
2021/5/2,0.845,7,No
2021/5/2,0.459,7,No
2021/5/2,0.387,7,No
2021/5/2,0.444,7,No
2021/5/2,0.459,7,No
2021/5/2,0.315,7,No
2021/5/2,0.373,7,No
2021/5/2,0.416,7,No
2021/5/2,0.716,7,No
2021/5/2,0.358,7,No
2021/5/2,0.387,7,No
2021/5/2,0.387,7,No
2021/5/2,0.344,7,No
2021/5/2,0.387,7,No
2021/5/2,0.387,7,No
2021/5/2,0.344,7,No
2021/5/2,0.573,7,No
2021/5/2,0.473,7,No
2021/5/2,0.817,7,No
2021/5/2,0.315,7,No
2021/5/2,0.501,7,No
2021/5/2,0.416,7,No
2021/5/2,0.301,7,No
2021/5/2,0.387,7,No
2021/5/3,0.33,7,No
2021/5/3,0.358,7,No
2021/5/3,0.301,7,No
2021/5/3,0.416,7,No
2021/5/3,0.602,7,No
2021/5/3,0.33,7,No
2021/5/3,0.244,7,No
2021/5/3,0.344,7,No
2021/5/3,0.315,7,No
2021/5/3,0.358,7,No
2021/5/3,0.33,7,No
2021/5/3,0.459,7,No
2021/5/3,0.473,7,No
2021/5/3,0.401,7,No
2021/5/3,0.33,7,No
2021/5/3,0.444,7,No
2021/5/3,0.544,7,No
2021/5/3,0.802,7,No
2021/5/3,0.387,7,No
2021/5/3,0.401,7,No
2021/5/3,0.817,7,No
2021/5/3,0.43,7,No
2021/5/3,0.874,7,No
2021/5/3,0.387,7,No
2021/5/3,0.501,7,No
2021/5/3,0.401,7,No
2021/5/3,0.788,7,No
2021/5/3,0.444,7,No
2021/5/3,0.473,7,No
2021/5/3,0.745,7,No
2021/5/3,0.416,7,No
2021/5/3,0.831,7,No
2021/5/3,0.416,7,No
2021/5/3,1.218,7,No
2021/5/3,0.258,7,No
2021/5/3,0.817,7,No
2021/5/3,0.473,7,No
2021/5/3,0.86,7,No
2021/5/3,0.516,7,No
2021/5/3,1.246,7,No
2021/5/3,0.487,7,No
2021/5/4,0.535,6,No
2021/5/4,0.485,6,No
2021/5/4,0.569,6,No
2021/5/4,0.385,6,No
2021/5/4,0.518,6,No
2021/5/4,0.435,6,No
2021/5/4,0.418,6,No
2021/5/4,0.518,6,No
2021/5/4,0.485,6,No
2021/5/4,0.485,6,No
2021/5/4,0.535,6,No
2021/5/4,0.569,6,No
2021/5/4,0.385,6,No
2021/5/4,0.418,6,No
2021/5/4,0.452,6,No
2021/5/4,0.418,6,No
2021/5/4,0.318,6,No
2021/5/4,0.736,6,No
2021/5/4,0.468,6,No
2021/5/4,0.351,6,No
2021/5/4,0.485,6,No
2021/5/4,0.552,6,No
2021/5/4,0.368,6,No
2021/5/4,0.368,6,No
2021/5/4,0.334,6,No
2021/5/4,0.418,6,No
2021/5/4,0.351,6,No
2021/5/4,0.585,6,No
2021/5/4,0.351,6,No
2021/5/4,0.452,6,No
2021/5/4,0.636,6,No
2021/5/4,0.401,6,No
2021/5/4,0.702,6,No
2021/5/4,0.418,6,No
2021/5/4,0.334,6,No
2021/5/4,0.385,6,No
2021/5/4,0.435,6,No
2021/5/4,0.418,6,No
2021/5/4,0.435,6,No
2021/5/4,0.452,6,No
2021/5/4,0.485,6,No
2021/5/4,0.569,6,No
2021/5/4,0.385,6,No
2021/5/4,0.452,6,No
2021/5/4,0.602,6,No
2021/5/4,0.452,6,No
2021/5/4,0.435,6,No
2021/5/4,0.284,6,No
2021/5/4,0.368,6,No
2021/5/5,0.385,6,No
2021/5/5,0.334,6,No
2021/5/5,0.334,6,No
2021/5/5,0.435,6,No
2021/5/5,0.435,6,No
2021/5/5,0.736,6,No
2021/5/5,0.435,6,No
2021/5/5,0.385,6,No
2021/5/5,0.401,6,No
2021/5/5,0.418,6,No
2021/5/5,0.786,6,No
2021/5/5,0.736,6,No
2021/5/5,0.468,6,No
2021/5/5,0.351,6,No
2021/5/5,0.435,6,No
2021/5/5,0.385,6,No
2021/5/5,0.418,6,No
2021/5/5,0.452,6,No
2021/5/5,0.518,6,No
2021/5/5,0.485,6,No
2021/5/5,0.485,6,No
2021/5/5,0.418,6,No
2021/5/5,0.468,6,No
2021/5/5,0.518,6,No
2021/5/5,0.418,6,No
2021/5/5,0.385,6,No
2021/5/5,0.468,6,No
2021/5/5,0.468,6,No
2021/5/5,0.418,6,No
2021/5/5,0.468,6,No
2021/5/5,0.602,6,No
2021/5/5,0.418,6,No
2021/5/5,0.385,6,No
2021/5/5,0.452,6,No
2021/5/6,0.385,6,No
2021/5/6,0.452,6,No
2021/5/6,0.652,6,No
2021/5/6,0.368,6,No
2021/5/6,0.602,6,No
2021/5/6,0.368,6,No
2021/5/6,0.418,6,No
2021/5/6,0.401,6,No
2021/5/6,0.418,6,No
2021/5/6,0.234,6,No
2021/5/6,0.368,6,No
2021/5/6,0.468,6,No
2021/5/6,0.385,6,No
2021/5/6,0.351,6,No
2021/5/6,0.435,6,No
2021/5/6,0.418,6,No
2021/5/6,0.602,6,No
2021/5/6,0.401,6,No
2021/5/6,0.435,6,No
2021/5/6,0.819,6,No
2021/5/6,0.268,6,No
2021/5/6,0.569,6,No
2021/5/6,0.819,6,No
2021/5/6,0.301,6,No
2021/5/6,0.502,6,No
2021/5/6,0.585,6,No
2021/5/6,0.318,6,No
2021/5/6,0.401,6,No
2021/5/6,0.284,6,No
2021/5/6,0.351,6,No
2021/5/6,0.719,6,No
2021/5/6,0.418,6,No
2021/5/6,0.334,6,No
2021/5/6,0.368,6,No
2021/5/6,0.184,6,No
2021/5/6,0.301,6,No
2021/5/6,0.602,6,No
2021/5/6,0.401,6,No
2021/5/6,0.686,6,No
2021/5/6,0.351,6,No
2021/5/7,0.727,8,No
2021/5/7,0.276,8,No
2021/5/7,0.351,8,No
2021/5/7,0.326,8,No
2021/5/7,0.602,8,No
2021/5/7,0.489,8,No
2021/5/7,0.664,8,No
2021/5/7,0.338,8,No
2021/5/7,0.326,8,No
2021/5/7,0.614,8,No
2021/5/7,0.426,8,No
2021/5/7,0.539,8,No
2021/5/7,0.576,8,No
2021/5/7,0.351,8,No
2021/5/7,0.551,8,No
2021/5/7,0.464,8,No
2021/5/7,0.313,8,No
2021/5/7,0.288,8,No
2021/5/7,0.764,8,No
2021/5/7,0.376,8,No
2021/5/7,0.363,8,No
2021/5/7,0.376,8,No
2021/5/7,0.376,8,No
2021/5/7,0.326,8,No
2021/5/7,0.288,8,No
2021/5/7,0.301,8,No
2021/5/7,0.376,8,No
2021/5/7,0.752,8,No
2021/5/7,0.276,8,No
2021/5/7,0.351,8,No
2021/5/7,0.501,8,No
2021/5/8,0.401,7,No
2021/5/8,0.788,7,No
2021/5/8,0.301,7,No
2021/5/8,0.387,7,No
2021/5/8,0.416,7,No
2021/5/8,0.344,7,No
2021/5/8,0.416,7,No
2021/5/8,0.416,7,No
2021/5/8,0.301,7,No
2021/5/8,0.459,7,No
2021/5/8,0.358,7,No
2021/5/8,0.401,7,No
2021/5/8,0.401,7,No
2021/5/8,0.501,7,No
2021/5/8,0.387,7,No
2021/5/8,0.258,7,No
2021/5/8,0.33,7,No
2021/5/8,0.473,7,No
2021/5/8,0.802,7,No
2021/5/8,0.358,7,No
2021/5/8,0.573,7,No
2021/5/8,0.43,7,No
2021/5/8,0.315,7,No
2021/5/8,0.373,7,No
2021/5/8,0.444,7,No
2021/5/8,0.244,7,No
2021/5/8,0.387,7,No
2021/5/8,0.373,7,No
2021/5/8,0.788,7,No
2021/5/8,0.659,7,No
2021/5/8,0.373,7,No
2021/5/8,0.788,7,No
2021/5/8,0.63,7,No
2021/5/8,0.487,7,No
2021/5/8,0.373,7,No
2021/5/8,0.43,7,No
2021/5/9,0.459,7,No
2021/5/9,0.43,7,No
2021/5/9,0.344,7,No
2021/5/9,0.416,7,No
2021/5/9,0.387,7,No
2021/5/9,0.774,7,No
2021/5/9,0.301,7,No
2021/5/9,0.33,7,No
2021/5/9,0.315,7,No
2021/5/9,0.358,7,No
2021/5/9,0.358,7,No
2021/5/9,0.373,7,No
2021/5/9,0.315,7,No
2021/5/9,0.33,7,No
2021/5/9,0.272,7,No
2021/5/9,0.344,7,No
2021/5/9,0.645,7,No
2021/5/9,0.444,7,No
2021/5/9,0.373,7,No
2021/5/9,0.759,7,No
2021/5/9,0.416,7,No
2021/5/9,0.373,7,No
2021/5/9,0.401,7,No
2021/5/9,0.487,7,No
2021/5/9,0.645,7,No
2021/5/9,0.473,7,No
2021/5/9,0.358,7,No
2021/5/9,0.315,7,No
2021/5/9,0.33,7,No
2021/5/9,0.387,7,No
2021/5/9,0.33,7,No
2021/5/9,0.401,7,No
2021/5/9,0.759,7,No
2021/5/9,0.358,7,No
2021/5/9,0.358,7,No
2021/5/9,0.401,7,No
2021/5/9,0.659,7,No
2021/5/9,0.416,7,No
2021/5/9,0.387,7,No
2021/5/9,0.716,7,No
2021/5/9,0.33,7,No
2021/5/9,0.416,7,No
2021/5/9,0.387,7,No
2021/5/9,0.301,7,No
2021/5/9,0.358,7,No
2021/5/9,0.373,7,No
2021/5/9,0.53,7,No
2021/5/10,0.442,5,No
2021/5/10,0.502,5,No
2021/5/10,0.924,5,No
2021/5/10,0.482,5,No
2021/5/10,0.482,5,No
2021/5/10,0.482,5,No
2021/5/10,0.542,5,No
2021/5/10,0.462,5,No
2021/5/10,0.422,5,No
2021/5/10,0.542,5,No
2021/5/10,0.341,5,No
2021/5/10,0.482,5,No
2021/5/10,0.482,5,No
2021/5/10,0.402,5,No
2021/5/10,0.442,5,No
2021/5/10,0.582,5,No
2021/5/10,0.402,5,No
2021/5/10,0.482,5,No
2021/5/10,0.502,5,No
2021/5/10,0.542,5,No
2021/5/10,0.502,5,No
2021/5/10,0.723,5,No
2021/5/10,0.181,5,No
2021/5/10,0.482,5,No
2021/5/10,0.582,5,No
2021/5/10,0.422,5,No
2021/5/10,0.462,5,No
2021/5/10,0.502,5,No
2021/5/11,0.843,5,No
2021/5/11,0.361,5,No
2021/5/11,0.402,5,No
2021/5/11,0.442,5,No
2021/5/11,0.422,5,No
2021/5/11,0.382,5,No
2021/5/11,0.502,5,No
2021/5/11,0.643,5,No
2021/5/11,0.341,5,No
2021/5/11,0.341,5,No
2021/5/11,0.321,5,No
2021/5/11,0.341,5,No
2021/5/11,0.382,5,No
2021/5/11,0.321,5,No
2021/5/11,0.442,5,No
2021/5/11,0.402,5,No
2021/5/11,0.281,5,No
2021/5/11,0.643,5,No
2021/5/11,0.341,5,No
2021/5/11,0.341,5,No
2021/5/11,0.462,5,No
2021/5/11,0.341,5,No
2021/5/11,0.763,5,No
2021/5/11,0.361,5,No
2021/5/11,0.422,5,No
2021/5/11,0.361,5,No
2021/5/11,0.301,5,No
2021/5/11,0.643,5,No
2021/5/11,0.281,5,No
2021/5/11,0.321,5,No
2021/5/11,0.442,5,No
2021/5/11,0.422,5,No
2021/5/11,0.382,5,No
2021/5/11,0.382,5,No
2021/5/11,0.683,5,No
2021/5/11,0.723,5,No
2021/5/11,0.301,5,No
2021/5/11,0.422,5,No
2021/5/11,0.261,5,No
2021/5/11,0.402,5,No
2021/5/11,0.422,5,No
2021/5/11,0.341,5,No
2021/5/11,0.402,5,No
2021/5/11,0.281,5,No
2021/5/11,0.402,5,No
2021/5/11,0.743,5,No
2021/5/11,0.402,5,No
2021/5/11,0.382,5,No
2021/5/12,0.402,5,No
2021/5/12,0.382,5,No
2021/5/12,0.361,5,No
2021/5/12,0.382,5,No
2021/5/12,0.321,5,No
2021/5/12,0.321,5,No
2021/5/12,0.402,5,No
2021/5/12,0.502,5,No
2021/5/12,0.422,5,No
2021/5/12,0.442,5,No
2021/5/12,0.382,5,No
2021/5/12,0.462,5,No
2021/5/12,0.462,5,No
2021/5/12,0.361,5,No
2021/5/12,0.442,5,No
2021/5/12,0.843,5,No
2021/5/12,0.382,5,No
2021/5/12,0.402,5,No
2021/5/12,0.402,5,No
2021/5/12,0.783,5,No
2021/5/12,0.361,5,No
2021/5/12,0.402,5,No
2021/5/12,0.422,5,No
2021/5/12,0.402,5,No
2021/5/12,0.341,5,No
2021/5/12,0.382,5,No
2021/5/12,0.442,5,No
2021/5/12,0.783,5,No
2021/5/12,0.402,5,No
2021/5/12,0.341,5,No
2021/5/12,0.703,5,No
2021/5/12,0.281,5,No
2021/5/12,0.321,5,No
2021/5/12,0.422,5,No
2021/5/12,0.442,5,No
2021/5/12,0.643,5,No
2021/5/12,0.361,5,No
2021/5/12,0.462,5,No
2021/5/13,0.382,5,No
2021/5/13,0.602,5,No
2021/5/13,0.442,5,No
2021/5/13,0.382,5,No
2021/5/13,0.382,5,No
2021/5/13,0.341,5,No
2021/5/13,0.321,5,No
2021/5/13,0.382,5,No
2021/5/13,0.402,5,No
2021/5/13,0.341,5,No
2021/5/13,0.382,5,No
2021/5/13,0.427,4,Yes
2021/5/13,0.503,4,Yes
2021/5/13,0.955,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.704,4,Yes
2021/5/13,0.754,4,Yes
2021/5/13,0.276,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.427,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.704,4,Yes
2021/5/13,0.653,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.427,4,Yes
2021/5/13,0.754,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.729,4,Yes
2021/5/13,0.427,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.452,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.729,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.427,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.779,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.427,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.452,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.678,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.754,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.452,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.352,4,Yes
2021/5/13,0.327,4,Yes
2021/5/13,0.377,4,Yes
2021/5/13,0.427,4,Yes
2021/5/13,0.402,4,Yes
2021/5/13,0.653,4,Yes
2021/5/13,0.427,4,Yes
2021/5/14,0.352,4,No
2021/5/14,0.402,4,No
2021/5/14,0.452,4,No
2021/5/14,0.804,4,No
2021/5/14,0.704,4,No
2021/5/14,0.377,4,No
2021/5/14,0.754,4,No
2021/5/14,0.377,4,No
2021/5/14,0.754,4,No
