Date,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Discount (Yes/No)
2020/8/24,0.511,10,No
2020/8/24,0.09,10,No
2020/8/24,0.531,10,No
2020/8/24,0.231,10,No
2020/8/24,0.531,10,No
2020/8/24,0.351,10,No
2020/8/24,0.551,10,No
2020/8/24,0.291,10,No
2020/8/24,0.431,10,No
2020/8/24,0.752,10,No
2020/8/24,0.641,10,No
2020/8/24,0.501,10,No
2020/8/24,0.431,10,No
2020/8/24,0.321,10,No
2020/8/24,0.431,10,No
2020/8/24,0.762,10,No
2020/8/24,0.521,10,No
2020/8/24,0.351,10,No
2020/8/24,0.742,10,No
2020/8/24,0.291,10,No
2020/8/24,0.351,10,No
2020/8/24,0.591,10,No
2020/8/24,0.1,10,No
2020/8/24,0.241,10,No
2020/8/24,0.471,10,No
2020/8/24,0.331,10,No
2020/8/24,0.321,10,No
2020/8/24,0.371,10,No
2020/8/25,0.311,10,No
2020/8/25,0.301,10,No
2020/8/25,0.281,10,No
2020/8/25,0.251,10,No
2020/8/25,0.982,10,No
2020/8/25,0.331,10,No
2020/8/25,0.391,10,No
2020/8/25,0.371,10,No
2020/8/25,0.331,10,No
2020/8/25,0.12,10,No
2020/8/25,0.371,10,No
2020/8/25,0.561,10,No
2020/8/25,0.411,10,No
2020/8/25,0.732,10,No
2020/8/25,0.241,10,No
2020/8/25,0.471,10,No
2020/8/25,0.621,10,No
2020/8/25,0.421,10,No
2020/8/25,0.591,10,No
2020/8/25,0.551,10,No
2020/8/25,0.581,10,No
2020/8/25,0.331,10,No
2020/8/25,0.341,10,No
2020/8/25,0.361,10,No
2020/8/25,0.531,10,No
2020/8/25,0.331,10,No
2020/8/25,0.22,10,No
2020/8/25,0.451,10,No
2020/8/25,0.491,10,No
2020/8/25,0.281,10,No
2020/8/25,0.481,10,No
2020/8/25,0.331,10,No
2020/8/25,0.301,10,No
2020/8/25,0.411,10,No
2020/8/25,0.902,10,No
2020/8/25,0.421,10,No
2020/8/25,0.541,10,No
2020/8/25,0.2,10,No
2020/8/25,0.471,10,No
2020/8/25,0.311,10,No
2020/8/25,0.711,10,No
2020/8/26,0.471,10,No
2020/8/26,0.501,10,No
2020/8/26,0.581,10,No
2020/8/26,0.231,10,No
2020/8/26,0.15,10,No
2020/8/26,0.271,10,No
2020/8/26,0.351,10,No
2020/8/26,0.22,10,No
2020/8/26,0.471,10,No
2020/8/26,0.651,10,No
2020/8/26,0.311,10,No
2020/8/26,0.321,10,No
2020/8/26,0.561,10,No
2020/8/26,0.701,10,No
2020/8/26,0.531,10,No
2020/8/26,0.451,10,No
2020/8/26,0.541,10,No
2020/8/26,0.331,10,No
2020/8/26,0.681,10,No
2020/8/26,0.271,10,No
2020/8/26,0.14,10,No
2020/8/26,0.22,10,No
2020/8/26,0.501,10,No
2020/8/26,0.281,10,No
2020/8/26,0.471,10,No
2020/8/26,0.381,10,No
2020/8/26,0.411,10,No
2020/8/26,0.471,10,No
2020/8/26,0.381,10,No
2020/8/26,0.19,10,No
2020/8/26,1.032,10,No
2020/8/26,0.541,10,No
2020/8/26,0.451,10,No
2020/8/26,0.301,10,No
2020/8/26,0.511,10,No
2020/8/26,0.321,10,No
2020/8/26,0.301,10,No
2020/8/26,0.441,10,No
2020/8/26,0.501,10,No
2020/8/26,0.371,10,No
2020/8/27,0.561,10,No
2020/8/27,0.661,10,No
2020/8/27,0.461,10,No
2020/8/27,0.501,10,No
2020/8/27,0.471,10,No
2020/8/27,0.371,10,No
2020/8/27,0.491,10,No
2020/8/27,0.251,10,No
2020/8/27,0.341,10,No
2020/8/27,0.381,10,No
2020/8/27,0.301,10,No
2020/8/27,1.052,10,No
2020/8/27,0.421,10,No
2020/8/27,0.591,10,No
2020/8/27,0.321,10,No
2020/8/27,0.732,10,No
2020/8/27,0.461,10,No
2020/8/27,0.641,10,No
2020/8/27,0.301,10,No
2020/8/27,0.241,10,No
2020/8/27,0.491,10,No
2020/8/27,0.301,10,No
2020/8/27,0.451,10,No
2020/8/27,0.441,10,No
2020/8/27,0.511,10,No
2020/8/27,0.271,10,No
2020/8/27,0.401,10,No
2020/8/27,0.351,10,No
2020/8/27,0.441,10,No
2020/8/27,0.641,10,No
2020/8/27,0.351,10,No
2020/8/27,0.311,10,No
2020/8/27,0.431,10,No
2020/8/27,0.331,10,No
2020/8/27,0.21,10,No
2020/8/27,0.671,10,No
2020/8/27,0.241,10,No
2020/8/27,0.611,10,No
2020/8/27,0.311,10,No
2020/8/27,0.281,10,No
2020/8/27,0.501,10,No
2020/8/27,0.22,10,No
2020/8/27,0.571,10,No
2020/8/27,0.451,10,No
2020/8/27,0.371,10,No
2020/8/27,0.481,10,No
2020/8/27,0.471,10,No
2020/8/27,0.431,10,No
2020/8/27,0.311,10,No
2020/8/27,0.261,10,No
2020/8/27,0.351,10,No
2020/8/27,0.912,10,No
2020/8/27,0.351,10,No
2020/8/27,0.431,10,No
2020/8/27,0.531,10,No
2020/8/27,0.681,10,No
2020/8/27,0.17,10,No
2020/8/27,0.471,10,No
2020/8/28,0.501,10,No
2020/8/28,0.391,10,No
2020/8/28,0.511,10,No
2020/8/28,0.501,10,No
2020/8/28,0.341,10,No
2020/8/28,0.291,10,No
2020/8/28,0.752,10,No
2020/8/28,0.381,10,No
2020/8/28,0.591,10,No
2020/8/28,0.281,10,No
2020/8/28,0.361,10,No
2020/8/28,0.301,10,No
2020/8/28,0.641,10,No
2020/8/28,0.461,10,No
2020/8/28,0.541,10,No
2020/8/28,0.21,10,No
2020/8/28,0.371,10,No
2020/8/28,0.19,10,No
2020/8/28,0.301,10,No
2020/8/28,0.331,10,No
2020/8/28,0.301,10,No
2020/8/28,0.14,10,No
2020/8/28,0.511,10,No
2020/8/28,0.371,10,No
2020/8/28,0.421,10,No
2020/8/28,0.361,10,No
2020/8/28,0.491,10,No
2020/8/28,0.441,10,No
2020/8/28,0.411,10,No
2020/8/28,0.321,10,No
2020/8/28,0.461,10,No
2020/8/28,0.491,10,No
2020/8/28,0.481,10,No
2020/8/28,0.611,10,No
2020/8/28,0.22,10,No
2020/8/28,0.21,10,No
2020/8/28,0.241,10,No
2020/8/28,0.581,10,No
2020/8/28,0.551,10,No
2020/8/28,0.281,10,No
2020/8/28,0.251,10,No
2020/8/28,0.21,10,No
2020/8/28,0.521,10,No
2020/8/28,0.511,10,No
2020/8/28,0.762,10,No
2020/8/28,0.371,10,No
2020/8/28,0.411,10,No
2020/8/28,0.19,10,No
2020/8/28,0.261,10,No
2020/8/28,0.321,10,No
2020/8/28,0.361,10,No
2020/8/28,0.321,10,No
2020/8/28,0.16,10,No
2020/8/28,0.491,10,No
2020/8/29,0.281,10,No
2020/8/29,0.431,10,No
2020/8/29,0.361,10,No
2020/8/29,0.401,10,No
2020/8/29,0.251,10,No
2020/8/29,0.371,10,No
2020/8/29,0.391,10,No
2020/8/29,0.381,10,No
2020/8/29,0.611,10,No
2020/8/29,0.792,10,No
2020/8/29,0.361,10,No
2020/8/29,0.271,10,No
2020/8/29,0.541,10,No
2020/8/29,0.341,10,No
2020/8/29,0.661,10,No
2020/8/29,0.19,10,No
2020/8/29,0.541,10,No
2020/8/29,0.381,10,No
2020/8/29,0.361,10,No
2020/8/29,0.491,10,No
2020/8/29,0.301,10,No
2020/8/29,0.301,10,No
2020/8/29,0.541,10,No
2020/8/29,0.301,10,No
2020/8/29,0.631,10,No
2020/8/29,0.361,10,No
2020/8/29,0.571,10,No
2020/8/29,0.892,10,No
2020/8/29,0.13,10,No
2020/8/29,0.321,10,No
2020/8/29,0.471,10,No
2020/8/29,0.711,10,No
2020/8/29,0.261,10,No
2020/8/29,0.481,10,No
2020/8/29,0.471,10,No
2020/8/29,0.541,10,No
2020/8/29,0.411,10,No
2020/8/29,0.671,10,No
2020/8/29,0.261,10,No
2020/8/29,0.251,10,No
2020/8/29,0.281,10,No
2020/8/29,0.371,10,No
2020/8/29,0.872,10,No
2020/8/29,0.231,10,No
2020/8/29,0.822,10,No
2020/8/29,0.541,10,No
2020/8/29,0.281,10,No
2020/8/29,0.381,10,No
2020/8/29,0.511,10,No
2020/8/29,0.12,10,No
2020/8/29,0.451,10,No
2020/8/29,0.451,10,No
2020/8/29,0.17,10,No
2020/8/29,1.092,10,No
2020/8/29,0.321,10,No
2020/8/29,0.461,10,No
2020/8/29,0.22,10,No
2020/8/29,0.391,10,No
2020/8/29,0.601,10,No
2020/8/29,0.732,10,No
2020/8/29,0.321,10,No
2020/8/29,0.391,10,No
2020/8/29,0.431,10,No
2020/8/29,0.571,10,No
2020/8/29,0.371,10,No
2020/8/29,0.481,10,No
2020/8/29,0.441,10,No
2020/8/29,0.872,10,No
2020/8/29,0.281,10,No
2020/8/29,0.19,10,No
2020/8/29,0.401,10,No
2020/8/29,0.371,10,No
2020/8/29,0.281,10,No
2020/8/29,0.391,10,No
2020/8/29,0.321,10,No
2020/8/29,0.481,10,No
2020/8/29,0.19,10,No
2020/8/29,0.601,10,No
2020/8/29,0.561,10,No
2020/8/29,0.441,10,No
2020/8/29,0.621,10,No
2020/8/29,0.511,10,No
2020/8/29,0.261,10,No
2020/8/29,0.301,10,No
2020/8/29,0.361,10,No
2020/8/29,0.311,10,No
2020/8/29,0.18,10,No
2020/8/30,0.411,10,No
2020/8/30,0.802,10,No
2020/8/30,0.401,10,No
2020/8/30,0.16,10,No
2020/8/30,0.671,10,No
2020/8/30,0.291,10,No
2020/8/30,0.461,10,No
2020/8/30,0.19,10,No
2020/8/30,0.481,10,No
2020/8/30,0.18,10,No
2020/8/30,0.22,10,No
2020/8/30,0.19,10,No
2020/8/30,0.241,10,No
2020/8/30,0.301,10,No
2020/8/30,0.261,10,No
2020/8/30,0.421,10,No
2020/8/30,0.521,10,No
2020/8/30,0.231,10,No
2020/8/30,0.241,10,No
2020/8/30,0.681,10,No
2020/8/30,0.481,10,No
2020/8/30,0.311,10,No
2020/8/30,0.581,10,No
2020/8/30,0.311,10,No
2020/8/30,0.441,10,No
2020/8/30,0.311,10,No
2020/8/30,0.271,10,No
2020/8/30,0.331,10,No
2020/8/30,0.711,10,No
2020/8/30,0.711,10,No
2020/8/30,0.351,10,No
2020/8/30,0.421,10,No
2020/8/30,0.551,10,No
2020/8/30,0.271,10,No
2020/8/30,0.431,10,No
2020/8/30,0.391,10,No
2020/8/30,0.431,10,No
2020/8/30,0.261,10,No
2020/8/30,0.351,10,No
2020/8/30,0.291,10,No
2020/8/30,0.331,10,No
2020/8/30,0.591,10,No
2020/8/30,0.541,10,No
2020/8/30,0.291,10,No
2020/8/30,0.271,10,No
2020/8/30,0.571,10,No
2020/8/30,0.681,10,No
2020/8/30,0.571,10,No
2020/8/30,0.381,10,No
2020/8/30,0.561,10,No
2020/8/30,0.471,10,No
2020/8/30,0.371,10,No
2020/8/30,0.521,10,No
2020/8/30,0.962,10,No
2020/8/30,0.261,10,No
2020/8/30,0.541,10,No
2020/8/30,0.471,10,No
2020/8/30,0.18,10,No
2020/8/30,0.231,10,No
2020/8/30,0.441,10,No
2020/8/30,0.501,10,No
2020/8/30,0.441,10,No
2020/8/30,0.476,8,Yes
2020/8/30,0.714,8,Yes
2020/8/30,0.439,8,Yes
2020/8/30,0.163,8,Yes
2020/8/30,0.351,8,Yes
2020/8/30,0.238,8,Yes
2020/8/30,0.602,8,Yes
2020/8/30,0.213,8,Yes
2020/8/30,0.489,8,Yes
2020/8/30,0.313,8,Yes
2020/8/30,0.163,8,Yes
2020/8/30,0.263,8,Yes
2020/8/30,0.288,8,Yes
2020/8/30,0.551,8,Yes
2020/8/31,0.551,10,No
2020/8/31,0.311,10,No
2020/8/31,0.551,10,No
2020/8/31,0.331,10,No
2020/8/31,0.341,10,No
2020/8/31,0.421,10,No
2020/8/31,0.461,10,No
2020/8/31,0.401,10,No
2020/8/31,0.381,10,No
2020/8/31,0.561,10,No
2020/8/31,0.291,10,No
2020/8/31,0.341,10,No
2020/8/31,0.19,10,No
2020/8/31,0.18,10,No
2020/8/31,0.371,10,No
2020/8/31,0.431,10,No
2020/8/31,0.321,10,No
2020/8/31,0.16,10,No
2020/8/31,0.331,10,No
2020/8/31,0.401,10,No
2020/8/31,0.321,10,No
2020/8/31,0.551,10,No
2020/8/31,0.1,10,No
2020/8/31,0.541,10,No
2020/8/31,0.371,10,No
2020/8/31,0.401,10,No
2020/8/31,0.752,10,No
2020/8/31,0.331,10,No
2020/8/31,0.471,10,No
2020/8/31,0.381,10,No
2020/8/31,0.22,10,No
2020/8/31,0.391,10,No
2020/8/31,0.17,10,No
2020/8/31,0.471,10,No
2020/8/31,0.611,10,No
2020/8/31,0.241,10,No
2020/8/31,0.13,10,No
2020/8/31,0.691,10,No
2020/8/31,0.18,10,No
2020/8/31,0.301,10,No
2020/8/31,0.301,10,No
2020/8/31,0.461,10,No
2020/8/31,0.451,10,No
2020/8/31,0.341,10,No
2020/8/31,0.461,10,No
2020/8/31,0.391,10,No
2020/8/31,0.331,10,No
2020/8/31,0.341,10,No
2020/8/31,0.671,10,No
2020/8/31,0.13,10,No
2020/8/31,0.341,10,No
2020/8/31,0.301,10,No
2020/8/31,0.381,10,No
2020/8/31,0.311,10,No
2020/8/31,0.21,10,No
2020/9/1,0.421,10,No
2020/9/1,0.872,10,No
2020/9/1,0.401,10,No
2020/9/1,0.461,10,No
2020/9/1,1.092,10,No
2020/9/1,0.301,10,No
2020/9/1,0.591,10,No
2020/9/1,0.441,10,No
2020/9/1,0.721,10,No
2020/9/1,0.381,10,No
2020/9/1,0.281,10,No
2020/9/1,1.012,10,No
2020/9/1,0.401,10,No
2020/9/1,0.281,10,No
2020/9/1,0.431,10,No
2020/9/1,0.561,10,No
2020/9/1,0.351,10,No
2020/9/1,0.401,10,No
2020/9/1,0.261,10,No
2020/9/1,0.2,10,No
2020/9/1,0.551,10,No
2020/9/1,0.621,10,No
2020/9/1,0.641,10,No
2020/9/1,0.351,10,No
2020/9/1,0.391,10,No
2020/9/1,0.09,10,No
2020/9/1,0.701,10,No
2020/9/1,0.371,10,No
2020/9/1,0.291,10,No
2020/9/1,0.451,10,No
2020/9/1,0.411,10,No
2020/9/1,0.371,10,No
2020/9/2,0.371,10,No
2020/9/2,0.231,10,No
2020/9/2,0.391,10,No
2020/9/2,0.852,10,No
2020/9/2,0.321,10,No
2020/9/2,0.651,10,No
2020/9/2,0.281,10,No
2020/9/2,0.331,10,No
2020/9/2,0.331,10,No
2020/9/2,0.09,10,No
2020/9/2,0.441,10,No
2020/9/2,0.441,10,No
2020/9/2,0.381,10,No
2020/9/2,0.411,10,No
2020/9/2,0.431,10,No
2020/9/2,0.381,10,No
2020/9/2,0.331,10,No
2020/9/2,0.541,10,No
2020/9/2,0.241,10,No
2020/9/2,0.691,10,No
2020/9/2,0.391,10,No
2020/9/2,0.311,10,No
2020/9/2,0.391,10,No
2020/9/2,0.301,10,No
2020/9/2,0.591,10,No
2020/9/2,0.571,10,No
2020/9/2,0.491,10,No
2020/9/2,0.231,10,No
2020/9/2,0.391,10,No
2020/9/2,0.431,10,No
2020/9/2,0.281,10,No
2020/9/2,0.481,10,No
2020/9/2,0.381,10,No
2020/9/2,0.16,10,No
2020/9/2,0.261,10,No
2020/9/2,0.11,10,No
2020/9/2,0.481,10,No
2020/9/2,0.611,10,No
2020/9/2,0.982,10,No
2020/9/2,0.461,10,No
2020/9/2,0.521,10,No
2020/9/2,0.681,10,No
2020/9/2,0.441,10,No
2020/9/2,0.301,10,No
2020/9/2,0.581,10,No
2020/9/2,0.611,10,No
2020/9/2,0.241,10,No
2020/9/2,0.331,10,No
2020/9/2,0.511,10,No
2020/9/2,0.301,10,No
2020/9/2,0.291,10,No
2020/9/2,0.16,10,No
2020/9/2,0.381,10,No
2020/9/2,0.321,10,No
2020/9/2,0.451,10,No
2020/9/2,0.281,10,No
2020/9/2,0.631,10,No
2020/9/2,0.341,10,No
2020/9/2,0.581,10,No
2020/9/2,0.321,10,No
2020/9/2,0.481,10,No
2020/9/3,0.522,9.6,No
2020/9/3,0.24,9.6,No
2020/9/3,0.637,9.6,No
2020/9/3,0.741,9.6,No
2020/9/3,0.292,9.6,No
2020/9/3,0.313,9.6,No
2020/9/3,0.219,9.6,No
2020/9/3,0.825,9.6,No
2020/9/3,0.251,9.6,No
2020/9/3,0.407,9.6,No
2020/9/3,0.376,9.6,No
2020/9/3,0.073,9.6,No
2020/9/3,0.543,9.6,No
2020/9/3,0.324,9.6,No
2020/9/3,0.271,9.6,No
2020/9/3,0.23,9.6,No
2020/9/3,0.449,9.6,No
2020/9/3,0.418,9.6,No
2020/9/3,0.438,9.6,No
2020/9/3,0.418,9.6,No
2020/9/3,0.313,9.6,No
2020/9/3,0.689,9.6,No
2020/9/3,0.647,9.6,No
2020/9/3,0.418,9.6,No
2020/9/3,0.313,9.6,No
2020/9/3,0.334,9.6,No
2020/9/3,0.303,9.6,No
2020/9/3,0.292,9.6,No
2020/9/3,0.167,9.6,No
2020/9/3,0.418,9.6,No
2020/9/4,0.605,9.6,No
2020/9/4,0.595,9.6,No
2020/9/4,0.261,9.6,No
2020/9/4,0.689,9.6,No
2020/9/4,0.418,9.6,No
2020/9/4,0.282,9.6,No
2020/9/4,0.303,9.6,No
2020/9/4,0.679,9.6,No
2020/9/4,0.397,9.6,No
2020/9/4,0.313,9.6,No
2020/9/4,0.522,9.6,No
2020/9/4,0.668,9.6,No
2020/9/4,0.355,9.6,No
2020/9/4,0.512,9.6,No
2020/9/4,0.637,9.6,No
2020/9/4,0.992,9.6,No
2020/9/4,0.449,9.6,No
2020/9/4,0.438,9.6,No
2020/9/4,0.689,9.6,No
2020/9/4,0.23,9.6,No
2020/9/4,0.376,9.6,No
2020/9/4,0.428,9.6,No
2020/9/4,0.397,9.6,No
2020/9/4,0.198,9.6,No
2020/9/4,0.24,9.6,No
2020/9/4,0.658,9.6,No
2020/9/4,0.292,9.6,No
2020/9/4,0.668,9.6,No
2020/9/4,0.146,9.6,No
2020/9/4,0.637,9.6,No
2020/9/4,0.251,9.6,No
2020/9/4,0.365,9.6,No
2020/9/4,0.699,9.6,No
2020/9/4,0.198,9.6,No
2020/9/4,0.397,9.6,No
2020/9/4,0.271,9.6,No
2020/9/4,0.449,9.6,No
2020/9/4,0.178,9.6,No
2020/9/4,0.438,9.6,No
2020/9/4,0.605,9.6,No
2020/9/4,0.72,9.6,No
2020/9/4,0.386,9.6,No
2020/9/4,0.47,9.6,No
2020/9/4,0.365,9.6,No
2020/9/4,0.313,9.6,No
2020/9/4,0.553,9.6,No
2020/9/4,0.543,9.6,No
2020/9/4,0.261,9.6,No
2020/9/4,0.449,9.6,No
2020/9/5,0.313,9.6,No
2020/9/5,0.553,9.6,No
2020/9/5,0.438,9.6,No
2020/9/5,0.501,9.6,No
2020/9/5,0.595,9.6,No
2020/9/5,0.292,9.6,No
2020/9/5,0.449,9.6,No
2020/9/5,0.72,9.6,No
2020/9/5,0.365,9.6,No
2020/9/5,0.397,9.6,No
2020/9/5,0.501,9.6,No
2020/9/5,0.282,9.6,No
2020/9/5,0.48,9.6,No
2020/9/5,0.418,9.6,No
2020/9/5,0.209,9.6,No
2020/9/5,0.345,9.6,No
2020/9/5,0.459,9.6,No
2020/9/5,0.334,9.6,No
2020/9/5,0.574,9.6,No
2020/9/5,0.219,9.6,No
2020/9/5,0.355,9.6,No
2020/9/5,0.689,9.6,No
2020/9/5,0.459,9.6,No
2020/9/5,0.345,9.6,No
2020/9/5,0.397,9.6,No
2020/9/5,0.365,9.6,No
2020/9/5,0.136,9.6,No
2020/9/5,0.303,9.6,No
2020/9/5,0.178,9.6,No
2020/9/5,0.355,9.6,No
2020/9/5,0.585,9.6,No
2020/9/5,0.543,9.6,No
2020/9/5,0.512,9.6,No
2020/9/5,0.355,9.6,No
2020/9/5,0.522,9.6,No
2020/9/5,0.345,9.6,No
2020/9/5,0.898,9.6,No
2020/9/5,0.282,9.6,No
2020/9/5,0.595,9.6,No
2020/9/5,0.376,9.6,No
2020/9/5,0.866,9.6,No
2020/9/5,0.501,9.6,No
2020/9/5,0.407,9.6,No
2020/9/5,0.386,9.6,No
2020/9/5,0.553,9.6,No
2020/9/5,0.251,9.6,No
2020/9/5,0.47,9.6,No
2020/9/5,0.585,9.6,No
2020/9/5,0.689,9.6,No
2020/9/5,0.428,9.6,No
2020/9/5,0.376,9.6,No
2020/9/5,0.365,9.6,No
2020/9/5,0.449,9.6,No
2020/9/5,0.783,9.6,No
2020/9/5,0.313,9.6,No
2020/9/5,0.219,9.6,No
2020/9/5,0.564,9.6,No
2020/9/5,0.626,9.6,No
2020/9/5,0.438,9.6,No
2020/9/5,0.407,9.6,No
2020/9/5,0.438,9.6,No
2020/9/5,0.574,9.6,No
2020/9/5,0.104,9.6,No
2020/9/5,0.449,9.6,No
2020/9/5,0.24,9.6,No
2020/9/5,0.345,9.6,No
2020/9/5,0.376,9.6,No
2020/9/5,0.595,9.6,No
2020/9/5,0.689,9.6,No
2020/9/5,0.396,7.6,Yes
2020/9/5,0.581,7.6,Yes
2020/9/5,0.356,7.6,Yes
2020/9/5,0.211,7.6,Yes
2020/9/5,0.646,7.6,Yes
2020/9/5,0.633,7.6,Yes
2020/9/5,0.633,7.6,Yes
2020/9/5,0.488,7.6,Yes
2020/9/5,0.422,7.6,Yes
2020/9/5,0.422,7.6,Yes
2020/9/5,0.646,7.6,Yes
2020/9/6,0.71,9.6,No
2020/9/6,0.605,9.6,No
2020/9/6,0.501,9.6,No
2020/9/6,0.929,9.6,No
2020/9/6,0.219,9.6,No
2020/9/6,0.877,9.6,No
2020/9/6,0.825,9.6,No
2020/9/6,0.386,9.6,No
2020/9/6,0.668,9.6,No
2020/9/6,0.282,9.6,No
2020/9/6,0.397,9.6,No
2020/9/6,0.512,9.6,No
2020/9/6,0.355,9.6,No
2020/9/6,0.188,9.6,No
2020/9/6,0.574,9.6,No
2020/9/6,0.282,9.6,No
2020/9/6,0.365,9.6,No
2020/9/6,0.261,9.6,No
2020/9/6,0.595,9.6,No
2020/9/6,0.543,9.6,No
2020/9/6,0.365,9.6,No
2020/9/6,0.24,9.6,No
2020/9/6,0.261,9.6,No
2020/9/6,0.376,9.6,No
2020/9/6,0.47,9.6,No
2020/9/6,0.355,9.6,No
2020/9/6,0.313,9.6,No
2020/9/6,0.282,9.6,No
2020/9/6,0.355,9.6,No
2020/9/6,0.292,9.6,No
2020/9/6,0.397,9.6,No
2020/9/6,0.741,9.6,No
2020/9/6,0.835,9.6,No
2020/9/6,0.355,9.6,No
2020/9/6,0.136,9.6,No
2020/9/6,0.48,9.6,No
2020/9/6,0.574,9.6,No
2020/9/6,0.397,9.6,No
2020/9/6,0.407,9.6,No
2020/9/6,0.752,9.6,No
2020/9/6,0.543,9.6,No
2020/9/6,0.668,9.6,No
2020/9/6,0.261,9.6,No
2020/9/6,0.365,9.6,No
2020/9/6,0.501,9.6,No
2020/9/7,0.449,9.6,No
2020/9/7,0.271,9.6,No
2020/9/7,0.324,9.6,No
2020/9/7,0.793,9.6,No
2020/9/7,0.376,9.6,No
2020/9/7,0.397,9.6,No
2020/9/7,0.574,9.6,No
2020/9/7,0.491,9.6,No
2020/9/7,0.334,9.6,No
2020/9/7,0.668,9.6,No
2020/9/7,0.595,9.6,No
2020/9/7,0.376,9.6,No
2020/9/7,0.94,9.6,No
2020/9/7,0.512,9.6,No
2020/9/7,0.313,9.6,No
2020/9/7,0.438,9.6,No
2020/9/7,0.48,9.6,No
2020/9/7,0.605,9.6,No
2020/9/7,0.303,9.6,No
2020/9/7,0.512,9.6,No
2020/9/7,0.459,9.6,No
2020/9/7,0.282,9.6,No
2020/9/7,0.553,9.6,No
2020/9/7,0.564,9.6,No
2020/9/7,0.345,9.6,No
2020/9/7,0.804,9.6,No
2020/9/7,0.313,9.6,No
2020/9/7,0.365,9.6,No
2020/9/7,0.397,9.6,No
2020/9/7,0.793,9.6,No
2020/9/7,0.501,9.6,No
2020/9/7,0.345,9.6,No
2020/9/7,0.48,9.6,No
2020/9/7,0.24,9.6,No
2020/9/7,0.428,9.6,No
2020/9/7,0.292,9.6,No
2020/9/7,0.48,9.6,No
2020/9/7,0.251,9.6,No
2020/9/7,0.877,9.6,No
2020/9/7,1.201,7.6,Yes
2020/9/7,0.607,7.6,Yes
2020/9/7,0.501,7.6,Yes
2020/9/7,0.29,7.6,Yes
2020/9/7,0.594,7.6,Yes
2020/9/7,0.778,7.6,Yes
2020/9/8,0.198,9.6,No
2020/9/8,0.386,9.6,No
2020/9/8,0.532,9.6,No
2020/9/8,0.783,9.6,No
2020/9/8,0.491,9.6,No
2020/9/8,0.449,9.6,No
2020/9/8,0.512,9.6,No
2020/9/8,0.449,9.6,No
2020/9/8,0.334,9.6,No
2020/9/8,0.418,9.6,No
2020/9/8,0.512,9.6,No
2020/9/8,0.219,9.6,No
2020/9/8,0.689,9.6,No
2020/9/8,0.261,9.6,No
2020/9/8,0.345,9.6,No
2020/9/8,0.365,9.6,No
2020/9/8,0.198,9.6,No
2020/9/8,0.282,9.6,No
2020/9/8,0.334,9.6,No
2020/9/8,0.553,9.6,No
2020/9/8,0.282,9.6,No
2020/9/8,0.491,9.6,No
2020/9/8,0.605,9.6,No
2020/9/8,0.313,9.6,No
2020/9/8,0.261,9.6,No
2020/9/8,0.992,9.6,No
2020/9/8,0.752,9.6,No
2020/9/8,0.345,9.6,No
2020/9/8,0.261,9.6,No
2020/9/8,0.209,9.6,No
2020/9/8,0.491,9.6,No
2020/9/8,0.24,9.6,No
2020/9/8,0.334,9.6,No
2020/9/8,0.438,9.6,No
2020/9/8,0.185,7.6,Yes
2020/9/8,0.356,7.6,Yes
2020/9/8,0.251,7.6,Yes
2020/9/8,0.251,7.6,Yes
2020/9/8,0.594,7.6,Yes
2020/9/8,0.422,7.6,Yes
2020/9/8,0.29,7.6,Yes
2020/9/8,0.488,7.6,Yes
2020/9/9,0.564,8,No
2020/9/9,0.276,8,No
2020/9/9,0.288,8,No
2020/9/9,0.226,8,No
2020/9/9,0.326,8,No
2020/9/9,0.251,8,No
2020/9/9,0.589,8,No
2020/9/9,0.439,8,No
2020/9/9,0.614,8,No
2020/9/9,0.113,8,No
2020/9/9,0.263,8,No
2020/9/9,0.439,8,No
2020/9/9,0.238,8,No
2020/9/9,0.627,8,No
2020/9/9,0.263,8,No
2020/9/9,0.326,8,No
2020/9/9,0.489,8,No
2020/9/9,0.363,8,No
2020/9/9,0.414,8,No
2020/9/9,0.414,8,No
2020/9/9,0.514,8,No
2020/9/9,0.288,8,No
2020/9/9,0.313,8,No
2020/9/9,0.376,8,No
2020/9/9,0.514,8,No
2020/9/9,0.376,8,No
2020/9/9,0.439,8,No
2020/9/9,0.389,8,No
2020/9/9,0.313,8,No
2020/9/9,0.439,8,No
2020/9/9,0.301,8,No
2020/9/9,0.301,8,No
2020/9/9,0.426,8,No
2020/9/9,0.389,8,No
2020/9/9,0.564,8,No
2020/9/9,0.439,8,No
2020/9/9,0.389,8,No
2020/9/9,0.175,8,No
2020/9/9,0.363,8,No
2020/9/9,0.313,8,No
2020/9/9,0.238,8,No
2020/9/9,0.476,8,No
2020/9/9,0.351,6,Yes
2020/9/9,0.518,6,Yes
2020/9/10,0.414,8,No
2020/9/10,0.326,8,No
2020/9/10,0.288,8,No
2020/9/10,0.677,8,No
2020/9/10,0.288,8,No
2020/9/10,0.865,8,No
2020/9/10,0.288,8,No
2020/9/10,0.263,8,No
2020/9/10,0.426,8,No
2020/9/10,0.276,8,No
2020/9/10,0.326,8,No
2020/9/10,0.301,8,No
2020/9/10,0.602,8,No
2020/9/10,0.451,8,No
2020/9/10,0.426,8,No
2020/9/10,0.376,8,No
2020/9/10,0.539,8,No
2020/9/10,0.664,8,No
2020/9/10,0.238,8,No
